date,product_id,product_name,category,city,state,quantity,unit_price,discount_pct,revenue,profit
2023-04-13,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,8,8549.05,5,68392.4,32392.4
2023-04-13,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,7,34999.0,0,244993.0,76993.0
2023-04-13,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,7,2999.0,0,20993.0,12593.0
2023-04-13,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,6,1424.05,5,8544.3,4944.3
2023-04-14,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,8,71249.05,5,569992.4,153992.4
2023-04-14,P002,Smart Watch S3,Wearables,Pune,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-04-14,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,8,4999.0,0,39992.0,19992.0
2023-04-14,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,7,1999.0,0,13993.0,8393.0
2023-04-14,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,12,8999.0,0,107988.0,53988.0
2023-04-14,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,8,29749.15,15,237993.2,45993.2
2023-04-14,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,6,2999.0,0,17994.0,10794.0
2023-04-14,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,9,1499.0,0,13491.0,8091.0
2023-04-15,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,9,71249.05,5,641241.45,173241.45
2023-04-15,P002,Smart Watch S3,Wearables,Delhi,Delhi,11,21249.15,15,233740.65,68740.65
2023-04-15,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,12,4749.05,5,56988.6,26988.6
2023-04-15,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,9,1999.0,0,17991.0,10791.0
2023-04-15,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,9,8999.0,0,80991.0,40491.0
2023-04-15,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,8,34999.0,0,279992.0,87992.0
2023-04-15,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,9,2999.0,0,26991.0,16191.0
2023-04-15,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,14,1499.0,0,20986.0,12586.0
2023-04-16,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,14,74999.0,0,1049986.0,321986.0
2023-04-16,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-04-16,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,14,4249.15,15,59488.1,24488.1
2023-04-16,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,8,1999.0,0,15992.0,9592.0
2023-04-16,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,11,8549.05,5,94039.55,44539.55
2023-04-16,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,9,29749.15,15,267742.35,51742.35
2023-04-16,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,9,2549.15,15,22942.35,12142.35
2023-04-16,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,11,1499.0,0,16489.0,9889.0
2023-04-17,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,9,74999.0,0,674991.0,206991.0
2023-04-17,P002,Smart Watch S3,Wearables,Pune,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-04-17,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,10,4999.0,0,49990.0,24990.0
2023-04-17,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,7,1799.1,10,12593.7,6993.7
2023-04-17,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,4,8999.0,0,35996.0,17996.0
2023-04-17,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,6,33249.05,5,199494.3,55494.3
2023-04-17,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,7,2999.0,0,20993.0,12593.0
2023-04-17,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,6,1499.0,0,8994.0,5394.0
2023-04-18,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,10,63749.15,15,637491.5,117491.5
2023-04-18,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,7,24999.0,0,174993.0,69993.0
2023-04-18,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,15,4999.0,0,74985.0,37485.0
2023-04-18,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,5,1699.15,15,8495.75,4495.75
2023-04-18,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,5,8099.1,10,40495.5,17995.5
2023-04-18,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,6,34999.0,0,209994.0,65994.0
2023-04-18,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,8,2999.0,0,23992.0,14392.0
2023-04-18,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,13,1274.15,15,16563.95,8763.95
2023-04-19,P001,Laptop Pro X1,Electronics,Delhi,Delhi,8,63749.15,15,509993.2,93993.2
2023-04-19,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,6,21249.15,15,127494.9,37494.9
2023-04-19,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,13,4249.15,15,55238.95,22738.95
2023-04-19,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,5,1999.0,0,9995.0,5995.0
2023-04-19,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,7,7649.15,15,53544.05,22044.05
2023-04-19,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,6,34999.0,0,209994.0,65994.0
2023-04-19,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,6,2999.0,0,17994.0,10794.0
2023-04-19,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,7,1499.0,0,10493.0,6293.0
2023-04-20,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,8,74999.0,0,599992.0,183992.0
2023-04-20,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,6,22499.1,10,134994.6,44994.6
2023-04-20,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,9,4499.1,10,40491.9,17991.9
2023-04-20,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,7,1999.0,0,13993.0,8393.0
2023-04-20,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,6,7649.15,15,45894.9,18894.9
2023-04-20,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,6,34999.0,0,209994.0,65994.0
2023-04-20,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,6,2999.0,0,17994.0,10794.0
2023-04-20,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,5,1499.0,0,7495.0,4495.0
2023-04-21,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,7,74999.0,0,524993.0,160993.0
2023-04-21,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,4,23749.05,5,94996.2,34996.2
2023-04-21,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,12,4749.05,5,56988.6,26988.6
2023-04-21,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,6,1999.0,0,11994.0,7194.0
2023-04-21,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,10,7649.15,15,76491.5,31491.5
2023-04-21,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,4,34999.0,0,139996.0,43996.0
2023-04-21,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,8,2999.0,0,23992.0,14392.0
2023-04-21,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,2,1499.0,0,2998.0,1798.0
2023-04-22,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,8,67499.1,10,539992.8,123992.8
2023-04-22,P002,Smart Watch S3,Wearables,Delhi,Delhi,12,22499.1,10,269989.2,89989.2
2023-04-22,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,8,4999.0,0,39992.0,19992.0
2023-04-22,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,14,1999.0,0,27986.0,16786.0
2023-04-22,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,8,7649.15,15,61193.2,25193.2
2023-04-22,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,11,34999.0,0,384989.0,120989.0
2023-04-22,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,4,2699.1,10,10796.4,5996.4
2023-04-22,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,7,1499.0,0,10493.0,6293.0
2023-04-23,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,15,74999.0,0,1124985.0,344985.0
2023-04-23,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,12,24999.0,0,299988.0,119988.0
2023-04-23,P003,Wireless Earbuds,Audio,Pune,Maharashtra,9,4499.1,10,40491.9,17991.9
2023-04-23,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,11,1999.0,0,21989.0,13189.0
2023-04-23,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,5,8999.0,0,44995.0,22495.0
2023-04-23,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,16,34999.0,0,559984.0,175984.0
2023-04-23,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,15,2999.0,0,44985.0,26985.0
2023-04-23,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,8,1349.1,10,10792.8,5992.8
2023-04-24,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,9,74999.0,0,674991.0,206991.0
2023-04-24,P002,Smart Watch S3,Wearables,Delhi,Delhi,14,24999.0,0,349986.0,139986.0
2023-04-24,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,8,4249.15,15,33993.2,13993.2
2023-04-24,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,8,1999.0,0,15992.0,9592.0
2023-04-24,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,6,8099.1,10,48594.6,21594.6
2023-04-24,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,8,31499.1,10,251992.8,59992.8
2023-04-24,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,6,2549.15,15,15294.9,8094.9
2023-04-24,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,11,1499.0,0,16489.0,9889.0
2023-04-25,P001,Laptop Pro X1,Electronics,Pune,Maharashtra,5,71249.05,5,356245.25,96245.25
2023-04-25,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,12,22499.1,10,269989.2,89989.2
2023-04-25,P003,Wireless Earbuds,Audio,Delhi,Delhi,9,4499.1,10,40491.9,17991.9
2023-04-25,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,11,1899.05,5,20889.55,12089.55
2023-04-25,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,6,7649.15,15,45894.9,18894.9
2023-04-25,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,9,34999.0,0,314991.0,98991.0
2023-04-25,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,9,2999.0,0,26991.0,16191.0
2023-04-25,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,9,1424.05,5,12816.45,7416.45
2023-04-26,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,9,67499.1,10,607491.9,139491.9
2023-04-26,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,7,24999.0,0,174993.0,69993.0
2023-04-26,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,5,4249.15,15,21245.75,8745.75
2023-04-26,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,2,1999.0,0,3998.0,2398.0
2023-04-26,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,9,7649.15,15,68842.35,28342.35
2023-04-26,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,6,34999.0,0,209994.0,65994.0
2023-04-26,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,7,2999.0,0,20993.0,12593.0
2023-04-26,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,4,1424.05,5,5696.2,3296.2
2023-04-27,P001,Laptop Pro X1,Electronics,Delhi,Delhi,9,63749.15,15,573742.35,105742.35
2023-04-27,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,8,24999.0,0,199992.0,79992.0
2023-04-27,P003,Wireless Earbuds,Audio,Pune,Maharashtra,10,4249.15,15,42491.5,17491.5
2023-04-27,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,9,1699.15,15,15292.35,8092.35
2023-04-27,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,9,8099.1,10,72891.9,32391.9
2023-04-27,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,2,34999.0,0,69998.0,21998.0
2023-04-27,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,6,2549.15,15,15294.9,8094.9
2023-04-27,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,7,1499.0,0,10493.0,6293.0
2023-04-28,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,7,74999.0,0,524993.0,160993.0
2023-04-28,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,9,24999.0,0,224991.0,89991.0
2023-04-28,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,6,4749.05,5,28494.3,13494.3
2023-04-28,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,6,1999.0,0,11994.0,7194.0
2023-04-28,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,10,8549.05,5,85490.5,40490.5
2023-04-28,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,10,31499.1,10,314991.0,74991.0
2023-04-28,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,12,2999.0,0,35988.0,21588.0
2023-04-28,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,8,1424.05,5,11392.4,6592.4
2023-04-29,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,7,67499.1,10,472493.7,108493.7
2023-04-29,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,11,23749.05,5,261239.55,96239.55
2023-04-29,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,11,4999.0,0,54989.0,27489.0
2023-04-29,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,11,1699.15,15,18690.65,9890.65
2023-04-29,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,19,8549.05,5,162431.95,76931.95
2023-04-29,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,2,29749.15,15,59498.3,11498.3
2023-04-29,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,9,2999.0,0,26991.0,16191.0
2023-04-29,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,9,1499.0,0,13491.0,8091.0
2023-04-30,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,7,67499.1,10,472493.7,108493.7
2023-04-30,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-04-30,P003,Wireless Earbuds,Audio,Delhi,Delhi,11,4999.0,0,54989.0,27489.0
2023-04-30,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,11,1999.0,0,21989.0,13189.0
2023-04-30,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,16,7649.15,15,122386.4,50386.4
2023-04-30,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,5,34999.0,0,174995.0,54995.0
2023-04-30,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,8,2999.0,0,23992.0,14392.0
2023-04-30,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,11,1499.0,0,16489.0,9889.0
2023-05-01,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,9,74999.0,0,674991.0,206991.0
2023-05-01,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,6,22499.1,10,134994.6,44994.6
2023-05-01,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,11,4499.1,10,49490.1,21990.1
2023-05-01,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,6,1799.1,10,10794.6,5994.6
2023-05-01,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,9,8999.0,0,80991.0,40491.0
2023-05-01,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,12,31499.1,10,377989.2,89989.2
2023-05-01,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,7,2999.0,0,20993.0,12593.0
2023-05-01,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,14,1499.0,0,20986.0,12586.0
2023-05-02,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,6,63749.15,15,382494.9,70494.9
2023-05-02,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,9,22499.1,10,202491.9,67491.9
2023-05-02,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,8,4499.1,10,35992.8,15992.8
2023-05-02,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,10,1899.05,5,18990.5,10990.5
2023-05-02,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,9,7649.15,15,68842.35,28342.35
2023-05-02,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,5,33249.05,5,166245.25,46245.25
2023-05-02,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,7,2549.15,15,17844.05,9444.05
2023-05-02,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,10,1499.0,0,14990.0,8990.0
2023-05-03,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,6,74999.0,0,449994.0,137994.0
2023-05-03,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,7,24999.0,0,174993.0,69993.0
2023-05-03,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,8,4749.05,5,37992.4,17992.4
2023-05-03,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,6,1899.05,5,11394.3,6594.3
2023-05-03,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,5,8999.0,0,44995.0,22495.0
2023-05-03,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,7,34999.0,0,244993.0,76993.0
2023-05-03,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,4,2549.15,15,10196.6,5396.6
2023-05-03,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,12,1424.05,5,17088.6,9888.6
2023-05-04,P001,Laptop Pro X1,Electronics,Delhi,Delhi,12,74999.0,0,899988.0,275988.0
2023-05-04,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,9,24999.0,0,224991.0,89991.0
2023-05-04,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,7,4749.05,5,33243.35,15743.35
2023-05-04,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,5,1999.0,0,9995.0,5995.0
2023-05-04,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,5,8999.0,0,44995.0,22495.0
2023-05-04,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,7,34999.0,0,244993.0,76993.0
2023-05-04,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,6,2999.0,0,17994.0,10794.0
2023-05-04,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,7,1349.1,10,9443.7,5243.7
2023-05-05,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,9,74999.0,0,674991.0,206991.0
2023-05-05,P002,Smart Watch S3,Wearables,Delhi,Delhi,8,24999.0,0,199992.0,79992.0
2023-05-05,P003,Wireless Earbuds,Audio,Pune,Maharashtra,6,4999.0,0,29994.0,14994.0
2023-05-05,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,9,1899.05,5,17091.45,9891.45
2023-05-05,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,8,8549.05,5,68392.4,32392.4
2023-05-05,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,5,33249.05,5,166245.25,46245.25
2023-05-05,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,9,2999.0,0,26991.0,16191.0
2023-05-05,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,6,1349.1,10,8094.6,4494.6
2023-05-06,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,11,74999.0,0,824989.0,252989.0
2023-05-06,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,8,22499.1,10,179992.8,59992.8
2023-05-06,P003,Wireless Earbuds,Audio,Pune,Maharashtra,9,4999.0,0,44991.0,22491.0
2023-05-06,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,11,1999.0,0,21989.0,13189.0
2023-05-06,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,7,8099.1,10,56693.7,25193.7
2023-05-06,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,11,34999.0,0,384989.0,120989.0
2023-05-06,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,7,2999.0,0,20993.0,12593.0
2023-05-06,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,12,1499.0,0,17988.0,10788.0
2023-05-07,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,15,63749.15,15,956237.25,176237.25
2023-05-07,P002,Smart Watch S3,Wearables,Pune,Maharashtra,11,23749.05,5,261239.55,96239.55
2023-05-07,P003,Wireless Earbuds,Audio,Pune,Maharashtra,8,4999.0,0,39992.0,19992.0
2023-05-07,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,15,1999.0,0,29985.0,17985.0
2023-05-07,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,9,8999.0,0,80991.0,40491.0
2023-05-07,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,14,34999.0,0,489986.0,153986.0
2023-05-07,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,11,2699.1,10,29690.1,16490.1
2023-05-07,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,12,1349.1,10,16189.2,8989.2
2023-05-08,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,7,67499.1,10,472493.7,108493.7
2023-05-08,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,7,24999.0,0,174993.0,69993.0
2023-05-08,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,12,4749.05,5,56988.6,26988.6
2023-05-08,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,3,1999.0,0,5997.0,3597.0
2023-05-08,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,6,8999.0,0,53994.0,26994.0
2023-05-08,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,9,31499.1,10,283491.9,67491.9
2023-05-08,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,8,2699.1,10,21592.8,11992.8
2023-05-08,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,8,1499.0,0,11992.0,7192.0
2023-05-09,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,7,74999.0,0,524993.0,160993.0
2023-05-09,P002,Smart Watch S3,Wearables,Pune,Maharashtra,9,23749.05,5,213741.45,78741.45
2023-05-09,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,11,4999.0,0,54989.0,27489.0
2023-05-09,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,8,1999.0,0,15992.0,9592.0
2023-05-09,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,7,8999.0,0,62993.0,31493.0
2023-05-09,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,8,31499.1,10,251992.8,59992.8
2023-05-09,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,15,2699.1,10,40486.5,22486.5
2023-05-09,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,14,1349.1,10,18887.4,10487.4
2023-05-10,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,10,63749.15,15,637491.5,117491.5
2023-05-10,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,6,23749.05,5,142494.3,52494.3
2023-05-10,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,13,4999.0,0,64987.0,32487.0
2023-05-10,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,4,1699.15,15,6796.6,3596.6
2023-05-10,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,4,8549.05,5,34196.2,16196.2
2023-05-10,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,29749.15,15,208244.05,40244.05
2023-05-10,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,10,2699.1,10,26991.0,14991.0
2023-05-10,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,13,1499.0,0,19487.0,11687.0
2023-05-11,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,6,63749.15,15,382494.9,70494.9
2023-05-11,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,10,22499.1,10,224991.0,74991.0
2023-05-11,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,5,4999.0,0,24995.0,12495.0
2023-05-11,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,11,1999.0,0,21989.0,13189.0
2023-05-11,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,6,8999.0,0,53994.0,26994.0
2023-05-11,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,8,34999.0,0,279992.0,87992.0
2023-05-11,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,4,2849.05,5,11396.2,6596.2
2023-05-11,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,8,1424.05,5,11392.4,6592.4
2023-05-12,P001,Laptop Pro X1,Electronics,Delhi,Delhi,9,71249.05,5,641241.45,173241.45
2023-05-12,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,11,23749.05,5,261239.55,96239.55
2023-05-12,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,8,4249.15,15,33993.2,13993.2
2023-05-12,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1699.15,15,13593.2,7193.2
2023-05-12,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,9,8099.1,10,72891.9,32391.9
2023-05-12,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,13,31499.1,10,409488.3,97488.3
2023-05-12,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,10,2549.15,15,25491.5,13491.5
2023-05-12,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,9,1349.1,10,12141.9,6741.9
2023-05-13,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,11,74999.0,0,824989.0,252989.0
2023-05-13,P002,Smart Watch S3,Wearables,Delhi,Delhi,9,23749.05,5,213741.45,78741.45
2023-05-13,P003,Wireless Earbuds,Audio,Pune,Maharashtra,16,4499.1,10,71985.6,31985.6
2023-05-13,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,2,1699.15,15,3398.3,1798.3
2023-05-13,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,8,8099.1,10,64792.8,28792.8
2023-05-13,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,8,34999.0,0,279992.0,87992.0
