product_id,product_name,category,rating,review_text,sentiment,date
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-04-01
P005,Mechanical Keyboard,Peripherals,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-03-28
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-13
P005,Mechanical Keyboard,Peripherals,2,Fake product. Nothing like the pictures shown.,negative,2023-04-02
P004,USB-C Hub 7-in-1,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-08-15
P001,Laptop Pro X1,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-07-19
P005,Mechanical Keyboard,Peripherals,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-01-25
P007,Gaming Mouse RGB,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-07-11
P004,USB-C Hub 7-in-1,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-08-04
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-04-09
P002,Smart Watch S3,Wearables,3,Okay product. Does the job but nothing special.,neutral,2023-12-07
P003,Wireless Earbuds,Audio,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-08-01
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-10-15
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-08
P002,Smart Watch S3,Wearables,3,Okay product. Does the job but nothing special.,neutral,2023-07-02
P006,Monitor 27inch 4K,Electronics,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-12-01
P006,Monitor 27inch 4K,Electronics,1,Worst purchase ever. Do not buy this product.,negative,2023-08-23
P004,USB-C Hub 7-in-1,Accessories,1,Battery drains in 2 hours. Very frustrating.,negative,2023-11-29
P006,Monitor 27inch 4K,Electronics,1,Worst purchase ever. Do not buy this product.,negative,2023-07-30
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-02-22
P003,Wireless Earbuds,Audio,3,Okay product. Does the job but nothing special.,neutral,2023-11-04
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-14
P003,Wireless Earbuds,Audio,4,Outstanding quality. Delivery was super fast.,positive,2023-12-08
P008,Laptop Stand Aluminum,Accessories,1,Terrible product. Stopped working after 2 days.,negative,2023-11-08
P008,Laptop Stand Aluminum,Accessories,4,Love this product. Best purchase I have made this year.,positive,2023-09-15
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-03-05
P005,Mechanical Keyboard,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-05-05
P002,Smart Watch S3,Wearables,1,Fake product. Nothing like the pictures shown.,negative,2023-09-13
P005,Mechanical Keyboard,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-04-15
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-08-16
P006,Monitor 27inch 4K,Electronics,2,Fake product. Nothing like the pictures shown.,negative,2023-11-26
P001,Laptop Pro X1,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-11-28
P005,Mechanical Keyboard,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-06-19
P006,Monitor 27inch 4K,Electronics,3,It works as described. Basic quality.,neutral,2023-01-28
P004,USB-C Hub 7-in-1,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-11-08
P007,Gaming Mouse RGB,Peripherals,4,Excellent build quality. Worth every rupee!,positive,2023-08-15
P001,Laptop Pro X1,Electronics,1,Charging issues from day one. Horrible experience.,negative,2023-02-05
P004,USB-C Hub 7-in-1,Accessories,1,Arrived damaged. Support was completely unhelpful.,negative,2023-04-15
P003,Wireless Earbuds,Audio,1,Worst purchase ever. Do not buy this product.,negative,2023-05-01
P002,Smart Watch S3,Wearables,4,Superb value for money. Very happy with this purchase.,positive,2023-06-09
P003,Wireless Earbuds,Audio,5,Love this product. Best purchase I have made this year.,positive,2023-08-06
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-05-27
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-05-20
P008,Laptop Stand Aluminum,Accessories,1,Fake product. Nothing like the pictures shown.,negative,2023-07-23
P007,Gaming Mouse RGB,Peripherals,2,Charging issues from day one. Horrible experience.,negative,2023-08-05
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-01-11
P007,Gaming Mouse RGB,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-03
P003,Wireless Earbuds,Audio,4,Excellent build quality. Worth every rupee!,positive,2023-05-12
P007,Gaming Mouse RGB,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-05-26
P007,Gaming Mouse RGB,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-02-06
P006,Monitor 27inch 4K,Electronics,2,Charging issues from day one. Horrible experience.,negative,2023-04-11
P003,Wireless Earbuds,Audio,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-01-07
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-22
P006,Monitor 27inch 4K,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-11-25
P002,Smart Watch S3,Wearables,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-05
P007,Gaming Mouse RGB,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-04-10
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-09-18
P008,Laptop Stand Aluminum,Accessories,5,Outstanding quality. Delivery was super fast.,positive,2023-12-23
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-05-07
P004,USB-C Hub 7-in-1,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-11-20
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-05-14
P008,Laptop Stand Aluminum,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-05-11
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-01-07
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-23
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-08-05
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-12-21
P005,Mechanical Keyboard,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-28
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-02-25
P006,Monitor 27inch 4K,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-04-18
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-28
P008,Laptop Stand Aluminum,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-12-23
P007,Gaming Mouse RGB,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-08-09
P003,Wireless Earbuds,Audio,2,Arrived damaged. Support was completely unhelpful.,negative,2023-12-27
P003,Wireless Earbuds,Audio,3,Decent quality for the price. Average experience.,neutral,2023-09-15
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-04-06
P004,USB-C Hub 7-in-1,Accessories,1,Arrived damaged. Support was completely unhelpful.,negative,2023-04-09
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-14
P002,Smart Watch S3,Wearables,5,Excellent build quality. Worth every rupee!,positive,2023-02-10
P005,Mechanical Keyboard,Peripherals,1,Disappointed. The build quality is very poor.,negative,2023-05-22
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-09-02
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-01-05
P001,Laptop Pro X1,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-12-07
P001,Laptop Pro X1,Electronics,1,Terrible product. Stopped working after 2 days.,negative,2023-07-12
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-06-22
P007,Gaming Mouse RGB,Peripherals,4,Outstanding quality. Delivery was super fast.,positive,2023-06-11
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-13
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-02-21
P001,Laptop Pro X1,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-13
P001,Laptop Pro X1,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-12-25
P004,USB-C Hub 7-in-1,Accessories,4,Superb value for money. Very happy with this purchase.,positive,2023-09-21
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-23
P006,Monitor 27inch 4K,Electronics,1,Fake product. Nothing like the pictures shown.,negative,2023-01-24
P006,Monitor 27inch 4K,Electronics,5,Love this product. Best purchase I have made this year.,positive,2023-11-07
P008,Laptop Stand Aluminum,Accessories,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-28
P007,Gaming Mouse RGB,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-12-04
P002,Smart Watch S3,Wearables,5,Fantastic! The features are exactly what I needed.,positive,2023-11-07
P004,USB-C Hub 7-in-1,Accessories,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-07
P008,Laptop Stand Aluminum,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-12-11
P008,Laptop Stand Aluminum,Accessories,2,Charging issues from day one. Horrible experience.,negative,2023-03-01
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-05-05
P004,USB-C Hub 7-in-1,Accessories,2,Disappointed. The build quality is very poor.,negative,2023-02-24
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-24
P006,Monitor 27inch 4K,Electronics,5,Fantastic! The features are exactly what I needed.,positive,2023-04-23
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-12-07
P003,Wireless Earbuds,Audio,5,Superb value for money. Very happy with this purchase.,positive,2023-02-16
P006,Monitor 27inch 4K,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-11-26
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-01
P007,Gaming Mouse RGB,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-05-13
P002,Smart Watch S3,Wearables,3,Okay product. Does the job but nothing special.,neutral,2023-02-15
P006,Monitor 27inch 4K,Electronics,5,Love this product. Best purchase I have made this year.,positive,2023-03-01
P006,Monitor 27inch 4K,Electronics,2,Fake product. Nothing like the pictures shown.,negative,2023-07-14
P001,Laptop Pro X1,Electronics,3,It works as described. Basic quality.,neutral,2023-10-02
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-06-13
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-09-24
P004,USB-C Hub 7-in-1,Accessories,2,Terrible product. Stopped working after 2 days.,negative,2023-10-03
P008,Laptop Stand Aluminum,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-04-23
P008,Laptop Stand Aluminum,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-11-04
P005,Mechanical Keyboard,Peripherals,2,Terrible product. Stopped working after 2 days.,negative,2023-11-03
P006,Monitor 27inch 4K,Electronics,3,Okay product. Does the job but nothing special.,neutral,2023-05-21
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-09-11
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-31
P006,Monitor 27inch 4K,Electronics,2,Worst purchase ever. Do not buy this product.,negative,2023-04-26
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-09-07
P007,Gaming Mouse RGB,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-01-12
P007,Gaming Mouse RGB,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-06-28
P007,Gaming Mouse RGB,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-05-25
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-19
P003,Wireless Earbuds,Audio,3,It works as described. Basic quality.,neutral,2023-01-28
P005,Mechanical Keyboard,Peripherals,4,Excellent build quality. Worth every rupee!,positive,2023-10-23
P003,Wireless Earbuds,Audio,4,Superb value for money. Very happy with this purchase.,positive,2023-05-30
P003,Wireless Earbuds,Audio,3,Decent quality for the price. Average experience.,neutral,2023-11-30
P001,Laptop Pro X1,Electronics,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-12-14
P003,Wireless Earbuds,Audio,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-12-14
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-07-02
P008,Laptop Stand Aluminum,Accessories,2,Terrible product. Stopped working after 2 days.,negative,2023-03-02
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-11-18
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-05-04
P007,Gaming Mouse RGB,Peripherals,4,Excellent build quality. Worth every rupee!,positive,2023-12-01
P007,Gaming Mouse RGB,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-08-26
P007,Gaming Mouse RGB,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-07-08
P001,Laptop Pro X1,Electronics,2,Disappointed. The build quality is very poor.,negative,2023-03-04
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-01-12
P008,Laptop Stand Aluminum,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-10-31
P003,Wireless Earbuds,Audio,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-06-02
P003,Wireless Earbuds,Audio,1,Disappointed. The build quality is very poor.,negative,2023-10-03
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-07-21
P008,Laptop Stand Aluminum,Accessories,1,Disappointed. The build quality is very poor.,negative,2023-04-17
P002,Smart Watch S3,Wearables,3,It works as described. Basic quality.,neutral,2023-12-22
